price,trade,type,data_format,file_type,tag,time,evaluation,name,size,browse
924.0元,2,数据包,xls,文本,位置地图,2016.10-2017.10,5,长春市停车场位置数据,627KB,21699
200.0元,1,数据包,jpg,图片,位置地图,2015.12-2016.09,5,中国省级行政单位人口密度分布图,3.3MB,27113
600.0元,1,数据包,.jpg,图片,位置地图,2017.08-2017.12,5,中国历史文化名城分布图,8.2MB,25954
750.0元,1,数据包,json,文本,位置地图,2016.02-2016.09,5,北京市通州区乡镇区划界线,49KB,29308
1299.0元,0,数据包,xls,文本,位置地图,2017.01-2017.06,5,医院位置深度信息数据（科室、三甲、医保）,2.4MB,27851
500.0元,1,数据包,xlsx,文本,投融资,2018.02-2018.02,5,2014年国内企业融资信息,201KB,21882
400.0元,2,数据包,jpg,图片,位置地图,2015.10-2016.04,5,中国地理分区分布图高清图,6.8MB,27578
600.0元,1,数据包,jpg,图片,位置地图,2015.09-2016.07,5,中国水系流域区划图,2.6MB,22716
600.0元,1,数据包,jpg,图片,位置地图,2015.05-2016.07,5,国家重点生态功能区示意图,4.9MB,21874
2700.0元,2,数据包,shp,文本,位置地图,2015.05-2016.04,5,中国自然保护区分布矢量数据,11.2MB,24285
200.0元,2,数据包,jpg,图片,位置地图,2015.03-2015.11,5,中国七大经济区分布图高清,3.7MB,26420
160.0元,2,数据包,shp,文本,位置地图,2017.12-2017.12,5,安徽省地市级行政区划界线,262KB,22182
320.0元,3,数据包,shp,文本,位置地图,2015.01-2016.12,5,天津市市级和区县级行政区划界线,97KB,23297
150.0元,0,数据包,csv,文本,商品信息,2016.08-2016.08,5,国家进口药品数据,213KB,26837
3160.0元,3,数据包,shp,文本,位置地图,2015.01-2016.12,5,河南省省地市县三级行政区划界线,1.2MB,25656
0元报告,551,数据报告,jpg,文本,京东数据报告,2017.03-2017.03,5,2017京东首个智能冰箱数据报告,2.0MB,29842
39.9元,2,数据包,xlsx,文本,企业工商,2018.02-2018.02,5,游戏公司名录,887KB,24722
600.0元,1,数据包,jpg,图片,自然灾害,2015.09-2016.04,5,中国洪涝灾害危险性分布图,5.8MB,23663
2420.0元,6,数据包,shp,文本,位置地图,2015.01-2016.12,5,广东省省地市县三级行政区划界线,2.2MB,28182
246.0元,4,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,全国星巴克咖啡位置数据,239KB,27833
3000.0元,3,数据包,shp,文本,位置地图,2015.04-2016.06,5,全国各省地市级行政区划界线,11.0MB,21720
3680.0元,2,数据包,shp,文本,位置地图,2015.01-2016.01,5,四川省省地市县三级行政区划界线,2.8MB,23594
800.0元,2,数据包,jpg,图片,位置地图,2015.05-2016.09,5,中国气候区划图,2.5MB,28939
600.0元,5,数据包,jpg,图片,位置地图,2014.10-2016.09,5,中国植被分布图高清,11.8MB,22160
0元数据,265,数据包,csv,文本,股票汇率,2006.09-2016.09,5,美国纽交所股票信息,207.4MB,25397
900.0元,3,数据包,jpg,图片,位置地图,2015.05-2016.04,5,中国自然保护区分布图,4.9MB,29286
400.0元,3,数据包,jpg,图片,位置地图,2011.10-2015.10,5,中国森林资源分布图高清,3.9MB,30320
100.0元,2,数据包,csv,文本,企业综合,2016.10-2016.10,5,全国通信通讯类企业数据,7.1MB,29726
1.0元,17,数据报告,pdf,文本,智能投顾,2017.10-2017.11,5,人工智能行业动态报告月报2017.10,964KB,28630
800.0元,10,数据包,jpg,图片,位置地图,2015.09-2016.08,5,中国农业战略格局示意图,4.4MB,21272
1.88元,5,数据包,Excel,文本,新闻资讯,2013.01-2013.12,5,手机政策新闻2013年,24KB,22832
2740.0元,12,数据包,shp,文本,位置地图,2016.04-2016.11,5,山东省省地市县三级行政区划界线,2.1MB,27220
0元数据,1104,数据包,pdf,文本,市场调研,2015.01-2015.12,5,腾讯“互联网+”指数,10.6MB,22520
0元数据,3732,数据包,.zip,文本,天气查询,2016.01-2016.11,5,全国天气数据,109KB,29409
1.0元,21,数据报告,pdf,文本,智能投顾,2017.12-2017.12,5,人工智能行业周报12.4--12.10,615KB,23524
350.0元,0,数据包,jpg jpeg png等,图片,智能识别,2016.09-2016.09,5,商品类目图片-笔类-含噪音,188.6MB,23467
800.0元,19,数据包,jpg,图片,位置地图,2013.11-2016.04,5,中国盐碱化地分布图高清,4.2MB,23958
100.0元,31,数据包,shp,文本,位置地图,2016.01-2016.12,5,全国省级行政区划界线,5.7MB,21437
800.0元,32,数据包,jpg,图片,位置地图,2015.10-2016.05,5,中国马铃薯种植区划分布图,6.5MB,26434
200.0元,24,数据包,jpg,图片,位置地图,2016.09-2016.09,5,中国行政区划高清图,3.5MB,27248
0.03元,24,数据包,Excel,文本,电子商务,2017.01-2017.11,5,电商价格监控低价监测,9KB,27180
50.0元,0,数据包,csv,文本,市场调研,2016.07-2016.07,5,化妆品生产许可获证企业,159KB,28084
0.02元/次,0,API数据,,,IP地址,,5,IP地址真人度查询,,41049
0.02元/次,0,API数据,,,反欺诈,,4,IP地址类型真人度2in1,,24057
0.02元/次,0,API数据,,,IP地址,,5,IP数据API合集2in1,,24039
0.02元/次,0,API数据,,,IP地址,,5,IP地址类型查询,,30177
0.02元/次,0,API数据,,,IP地址,,5,IP地址区县级归属地,,31038
0.02元/次,0,API数据,,,IP地址,,5,IP数据API合集4in1,,25332
0.02元/次,0,API数据,,,IP地址,,5,IP地址经纬度覆盖面,,31157
68.0元,0,数据包,xlsx,文本,位置地图,2017.06-2017.11,5,全国城市便捷酒店位置数据,78KB,24820
2440.0元,1,数据包,shp,文本,位置地图,2015.01-2016.12,5,湖南省省地市县三级行政区划界线,941KB,22038
0.05元/次,0,API数据,,,IP地址,,4,IP商圈归属,,25248
400.0元,0,数据包,jpg,图片,位置地图,2015.09-2016.05,5,中国经济协作区分布图,2.2MB,24389
2580.0元,1,数据包,shp,文本,位置地图,2015.02-2016.11,5,云南省省地市县三级行政区划界线,2.1MB,30302
2600.0元,1,数据包,shp,文本,位置地图,2015.01-2016.12,5,黑龙江省省地市县三级行政区划界线,2.7MB,30134
400.0元,1,数据包,jpg,图片,位置地图,2015.05-2016.04,5,中国河流分布图,4.2MB,26155
400.0元,1,数据包,jpg,图片,位置地图,2015.04-2016.01,5,中国棉花区分布图,3.6MB,29107
600.0元,1,数据包,jpg,图片,位置地图,2015.05-2016.03,5,全国2014年总平均风速分布图,4.3MB,26750
600.0元,1,数据包,jpg,图片,位置地图,2015.09-2016.04,5,生态安全战略格局示意图,5.7MB,27152
200.0元,1,数据包,jpg,图片,位置地图,2015.10-2016.04,5,中国主要山脉分布图,4.6MB,25833
600.0元,1,数据包,jpg,图片,位置地图,2015.11-2016.05,5,全国2014年总小型蒸发量图,2.0MB,29783
0元报告,2146,数据报告,pdf,文本,市场调研,2016.01-2016.12,5,2017年中国中产阶级家庭育观念白皮书,1.4MB,26476
600.0元,1,数据包,jpg,图片,位置地图,2015.10-2016.08,5,中国土地类型分布图,6.3MB,26153
30.0元,3,数据包,shp,文本,位置地图,2017.12-2017.12,5,京津冀行政区划界线,427KB,22024
800.0元,1,数据包,jpg,图片,位置地图,2015.10-2016.05,5,中国自然灾害区划分布图,7.6MB,29131
600.0元,0,数据包,jpg,图片,位置地图,2015.10-2016.05,5,全国2014年月平均地表气温,3.4MB,28191
1299.0元,1,数据包,xls,文本,位置地图,2016.10-2017.10,5,沈阳市停车场位置数据,889KB,22162
2813.0元,2,数据包,xlsx,文本,位置地图,2016.10-2017.10,5,成都市停车场位置数据,1.9MB,22984
600.0元,1,数据包,jpg,图片,位置地图,2016.01-2016.10,5,全国六次人口普查分布图,4.2MB,24386
1800.0元,1,数据包,xlsx,文本,位置地图,2018.07-2018.08,5,北京上海云南广州深圳咖啡厅位置数据,1.6MB,28272
600.0元,1,数据包,jpg,图片,位置地图,2015.06-2016.03,5,中国渔业资源与区划分布图,2.4MB,21084
400.0元,1,数据包,png,图片,位置地图,2012.11-2016.03,5,中国生态功能区划分布图高清图,2.8MB,29969
180.0元,0,数据包,shp,文本,位置地图,2015.04-2016.08,5,河南省地市级行政区划界线,303KB,20514
3360.0元,1,数据包,shp,文本,位置地图,2015.01-2016.12,5,河北省省地市县三级行政区划界线,1.0MB,24108
1000.0元,0,数据包,jpg jpeg png等,图片,智能识别,2016.09-2016.09,5,商品类目图片-T恤衫,166.5MB,27727
1000.0元,0,数据包,jpg jpeg png等,图片,智能识别,2016.09-2016.09,5,商品类目图片-短靴,172.3MB,27320
1000.0元,0,数据包,jpg jpeg png等,图片,智能识别,2016.09-2016.09,5,商品类目图片-休闲裙,261.3MB,25972
50.0元,0,数据包,csv,文本,企业综合,2016.08-2016.08,5,安徽GSP认证药店数据,61KB,26794
1000.0元,0,数据包,jpg jpeg png等,图片,智能识别,2016.09-2016.09,5,商品类目图片-毛呢大衣,150.9MB,24884
1000.0元,0,数据包,jpg jpeg png等,图片,智能识别,2016.09-2016.09,5,商品类目图片-牛仔裤,140.5MB,27739
500.0元,0,数据包,csv,文本,企业综合,2016.07-2016.07,5,安防工程企业数据,2.0MB,25083
350.0元,0,数据包,csv,文本,企业综合,2016.08-2016.08,5,全国农业合作社区企业数据,439KB,25146
0元数据,194,数据包,.zip,文本,位置地图,2016.01-2016.06,5,世界银行数据,510.1MB,27029
200.0元,0,数据包,csv,文本,企业综合,2016.07-2016.07,5,安徽装饰公司企业信息数据,121KB,23167
0元数据,86,数据包,xlsx,文本,位置地图,2016.08-2016.11,5,比赛用示例数据,3.0MB,21476
10000.0元,0,数据包,xlsx,文本,产业经济,2016.10-2016.12,5,全国大学简称,440KB,21827
10000.0元,0,数据报告,doc,文本,市场调研,2014.01-2015.12,5,地区贸易情况分析报告定制,9KB,24261
5000.0元,0,数据报告,doc,文本,商品信息,2014.01-2015.12,5,进出口贸易伙伴国分析报告定制,34KB,21286
5000.0元,0,数据报告,ppt,文本,商品信息,2014.01-2016.12,5,一带一路之西北地区贸易分析,1.3MB,21081
0元报告,34,数据报告,jpg,文本,电子商务,2016.08-2016.08,5,京东大数据看欧洲杯 球迷狂欢姿势多,1.9MB,27888
0元报告,85,数据报告,jpg,文本,电子商务,2016.11-2016.11,5,双11紧盯家电好物 品质与健康双享家,1.9MB,25319
0元报告,47,数据报告,jpg,文本,电子商务,2016.09-2016.09,5,“蓄谋”国庆黄金周，这个假期怎么过！,1.8MB,22534
0元报告,53,数据报告,jpg,文本,电子商务,2016.11-2016.11,5,大数据解锁全国人民过冬姿势,1.8MB,25130
0元报告,177,数据报告,jpg,文本,电子商务,2016.12-2016.12,5,低价不停 好货不断 京东双12销售战报,1.8MB,25870
0元报告,459,数据报告,jpg,文本,电子商务,2016.11-2016.11,5,趣说:京东11.11 购物季热销数据,1.9MB,28671
0元报告,216,数据报告,jpg,文本,电子商务,2016.11-2016.11,5,京东双11 服务“大阅兵”,1.6MB,21911
0元报告,197,数据报告,jpg,文本,电子商务,2016.10-2016.10,5,京东大数据 酒局已攒好 就等你端杯,1.8MB,27179
0元报告,82,数据报告,jpg,文本,电子商务,2016.11-2016.11,5,双11“过节”不落后 中老年消费有性格,1.7MB,24461
0元报告,114,数据报告,jgp,文本,电子商务,2016.11-2016.11,5,村里网购潜力大 大数据看出新趋势,1.8MB,29229
0元报告,40,数据报告,jpg,文本,电子商务,2014.12-2016.12,5,大数据唠唠圣诞“果”,2.0MB,26379
0元报告,251,数据报告,jgp,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告 买吃买喝不出门,314KB,29491
0元报告,69,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告 科技公司剁手大起底,1.8MB,23679
0元报告,519,数据报告,jpg,文本,市场调研,2016.01-2016.12,5,腾讯互联网+指数2017,7.7MB,26034
20000.0元,0,数据报告,doc,文本,商品信息,2009.01-2017.01,5,跨境电商商品分析报告定制,457KB,28845
0元报告,92,数据报告,jpg,文本,电子商务,2016.06-2016.06,5,舌尖上的端午之我只“粽”意你,1.4MB,21168
10000.0元,0,数据包,csv,文本,电子商务,2015.05-2017.04,5,电商魔镜--电商行业数据包服务,0KB,26430
10000.0元,0,数据包,csv,文本,电子商务,2015.05-2017.04,5,电商魔镜 -- 电商品牌数据包服务,0KB,29412
500.0元,0,数据包,csv,文本,电子商务,2015.05-2017.04,5,电商魔镜--电商商品销售数据包服务,0KB,20940
0元报告,51,数据报告,jpg,文本,电子商务,2016.09-2016.09,5,佳节又重阳 大数据让你更懂老人心,2.0MB,28746
0元报告,62,数据报告,jpg,文本,电子商务,2016.10-2016.10,5,京东大数据解读民众如何面对“呼吸的痛”,1.4MB,28767
0元报告,87,数据报告,jpg,文本,电子商务,2016.10-2016.10,5,买买买剁手有理 有需要才是王道,1.7MB,23463
0元报告,101,数据报告,jpg,文本,电子商务,2016.07-2016.07,5,京东大数据召唤囤里人集结,1.9MB,23783
0元报告,121,数据报告,jpg,文本,电子商务,2016.08-2016.08,5,京东大数据透视 户外运动达人们的运动足迹,1.8MB,28573
0元报告,55,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告 健身A4腰,1.0MB,28170
0元报告,126,数据报告,jpg,文本,电子商务,2016.08-2016.08,5,京东大数据   享家，是一种态度,1.4MB,24310
0元报告,671,数据报告,jpg,文本,电子商务,2016.06-2016.06,5,大数据下的恢恢“天网”--京东擒“贼”计,1.8MB,24694
0元报告,86,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告 成为网红很难吗？,1.3MB,22856
0元报告,107,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告 不当吃瓜群众,1.1MB,30108
0元报告,1568,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,2016年京东网购大数据盘点,885KB,27109
0元报告,288,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,京东年货大数据,1.9MB,22676
0元报告,101,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,下单就别上厕所了 快递小哥可能已经到门口,994KB,28912
0元报告,69,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,成为人群里的颜值担当  拢共分几步,1.1MB,28511
0元报告,233,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告农村网购使出“洪荒之力”,1.1MB,27468
0元报告,35,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,2016年那些来自异地的牵挂,1.8MB,27459
0元报告,80,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告 老司机带带小白兔,1004KB,24461
0元报告,54,数据报告,pdf,文本,市场调研,2017.01-2017.03,5,2017年Q1中国数字阅读行业季度报告,2.5MB,27827
0元报告,31,数据报告,pdf,文本,市场调研,2017.05-2017.05,5,2017年5月视•屏全接触,1.8MB,27121
0元报告,128,数据报告,pdf,文本,市场调研,2016.01-2016.12,5,2017年中国网红经济发展洞察报告,1.5MB,27139
0元报告,37,数据报告,pdf,文本,市场调研,2017.01-2017.01,5,2017年中国保外用户养护行为研究报告,948KB,28682
0元报告,79,数据报告,pdf,文本,市场调研,2007.01-2016.12,5,2017中国创业辅导培训服务市场研究报告,1.9MB,22792
0元报告,41,数据报告,pdf,文本,市场调研,2009.01-2016.12,5,2017车企自建型互联网养护平台案例报告,1.6MB,26333
0元报告,211,数据报告,pdf,文本,市场调研,2006.01-2016.12,5,中国网民消费升级和内容升级洞察报告,1.5MB,28321
0元报告,59,数据报告,pdf,文本,市场调研,2017.01-2017.03,5,2017Q1中国网络婚恋行业季度监测报告,980KB,22154
0元报告,38,数据报告,pdf,文本,市场调研,2016.10-2016.12,5,2016年Q4中国房地产网络营销季度数据,1.0MB,28783
0元报告,53,数据报告,pdf,文本,市场调研,2011.01-2017.04,5,2017年中国网络游戏社会化分发白皮书,2.7MB,21910
0元报告,293,数据报告,pdf,文本,市场调研,2005.01-2016.12,5,2017年家电数码消费趋势研究报告,6.4MB,24516
0元报告,268,数据报告,pdf,文本,市场调研,2011.01-2016.12,5,2017年中国商业智能行业研究报告,3.5MB,26953
0元报告,89,数据报告,pdf,文本,市场调研,2016.01-2017.06,5,2017中国虚拟现实（VR）行业研究报告,3.9MB,21106
0元报告,74,数据报告,pdf,文本,市场调研,2017.05-2017.06,5,2017年Wake瑜伽用户数据洞察报告,1.5MB,27566
0元报告,61,数据报告,pdf,文本,市场调研,2017.01-2017.03,5,2017年Q1中国房地产网站季度监测报告,1.1MB,25020
0元报告,100,数据报告,pdf,文本,市场调研,2007.01-2017.05,5,2017年中国移动社交用户洞察报告,1.8MB,20519
0元报告,522,数据报告,pdf,文本,市场调研,2017.05-2017.06,5,2017年中国线上生鲜食品消费研究报告,938KB,20874
0元报告,61,数据报告,pdf,文本,市场调研,2012.01-2016.12,5,2017年中国程序化购买市场趋势展望,1.9MB,30012
0元报告,28,数据报告,PDF,图片,市场调研,2017.06-2017.07,5,新常态下中国钢铁行业的转型升级分析,1.4MB,28480
0元报告,92,数据报告,pdf,文本,市场调研,2011.01-2016.12,5,2017年中国本地生活O2O行业研究报告,2.3MB,25852
0元报告,32,数据报告,PDF,图片,经营管理,2017.06-2017.07,5,联想移动业务下滑之战略分析,716KB,22472
0元报告,34,数据报告,PDF,图片,市场调研,2017.06-2017.06,5,2017年6月SUV市场销售分析报告,2.7MB,21027
0元报告,39,数据报告,PDF,图片,市场调研,2017.06-2017.06,5,2017年6月新能源车销量分析报告,1.1MB,27034
0元报告,189,数据报告,jpg,文本,京东数据报告,2017.03-2017.03,5,2017线上酒业消费报告,41.8MB,29288
0元报告,271,数据报告,jpg,文本,京东数据报告,2017.04-2017.04,5,京东运动、健身、消费报告,1.6MB,28063
0元报告,63,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,电商消费潮流报告 撩妹别喊蓝瘦香菇,987KB,27141
0元报告,92,数据报告,jpg,文本,电子商务,2017.02-2017.02,5,情人节大数据来支招 教你如何撩,1.3MB,26073
0元报告,104,数据报告,jpg,文本,电子商务,2017.01-2017.01,5,京东大数据 年货囤姿大盘点,2.0MB,23413
0元报告,51,数据报告,jpg,文本,京东数据报告,2017.04-2017.04,5,雄安网购数据报告,388KB,25366
0元报告,247,数据报告,jpg,文本,京东数据报告,2017.03-2017.03,5,大数据版，全国各地喝酒图,1.9MB,28360
0元报告,307,数据报告,jpg,文本,电子商务,2017.02-2017.02,5,大数据唠唠元宵节吃就吃随心管他三斤不三斤,1.2MB,24430
0元报告,1052,数据报告,jpg,文本,京东数据报告,2017.04-2017.04,5,2017中国母婴线上消费趋势报告,3.8MB,22241
0元报告,56,数据报告,jpg,文本,京东数据报告,2017.04-2017.04,5,2017国民阅读报告,2.3MB,23970
0元报告,273,数据报告,jpg,文本,京东数据报告,2017.03-2017.03,5,京东酒水大数据，喝酒的那些事儿,1.9MB,25360
0元报告,32,数据报告,PDF,图片,产业经济,2017.06-2017.07,5,天然气“十三五”规划解读,1.4MB,27943
0元报告,82,数据报告,PDF,文本,企业综合,2017.04-2017.04,5,“一带一路”沿线国家煤炭产业布局分析,1.6MB,29852
0元报告,144,数据报告,PDF,文本,企业综合,2017.04-2017.04,5,可再生能源未来发展趋势分析,1.3MB,25973
0元报告,12,数据报告,PDF,图片,产业经济,2017.06-2017.07,5,中石油各板块混合所有制改革进展综述,1.3MB,22749
0元报告,104,数据报告,PDF,文本,企业综合,2017.04-2017.04,5,基于“互联网+”的煤炭企业转型升级之道,1.2MB,21199
0元报告,75,数据报告,PDF,文本,企业综合,2017.04-2017.04,5,军民融合下民营企业参与军工建设路径研究,1.5MB,21816
0元报告,53,数据报告,PDF,文本,市场调研,2017.04-2017.04,5,2017年三大油气企业发展状况分析,1.1MB,22157
0元报告,46,数据报告,PDF,文本,企业综合,2017.04-2017.04,5,全球油气并购交易趋势分析,1.1MB,25095
0元报告,32,数据报告,PDF,文本,企业综合,2017.04-2017.04,5,煤炭企业国有资本投资公司改组进展综述,1.4MB,28404
0元报告,64,数据报告,PDF,文本,企业综合,2017.04-2017.04,5,中国与一带一路沿线国家油气合作策略分析,1.3MB,27031
0元报告,18,数据报告,PDF,文本,企业综合,2016.05-2017.05,5,煤炭企业权属单位全面预算管理工作实施意见,614KB,27151
0元报告,29,数据报告,PDF,文本,企业综合,2017.05-2017.05,5,煤炭企业精细化管理实施办法,398KB,21234
0元报告,39,数据报告,PDF,文本,经营管理,2017.04-2017.04,5,混合所有制改革试点进展综述,2.3MB,22012
0元报告,23,数据报告,PDF,文本,市场调研,2017.06-2017.06,5,2017年6月乘用车整体市场销量报告,1.8MB,22559
0元报告,25,数据报告,PDF,文本,经营管理,2017.05-2017.05,5,新型煤化工行业的政策、技术环境分析,1.2MB,21300
0元报告,20,数据报告,PDF,文本,企业综合,2017.05-2017.05,5,《关于经济建设和国防建设融合发展的意见》,1.1MB,21212
0元报告,15,数据报告,pdf,文本,市场调研,2017.06-2017.06,5,汽车行业分析周报（7月12日-7月18日,895KB,23854
0元报告,11,数据报告,pdf,文本,市场调研,2017.06-2017.06,5,2017年6月北京汽车市场观察简报,807KB,26056
0元报告,96,数据报告,PDF,文本,企业综合,2017.05-2017.05,5,中国工业4.0发展路径分析,829KB,27451
0元报告,8,数据报告,pdf,文本,市场调研,2017.06-2017.06,5,2017年6月上海汽车市场观察简报,807KB,23858
0元报告,22,数据报告,PDF,文本,经营管理,2017.05-2017.05,5,中石化各板块混合所有制改革进展综述,1.3MB,23626
0元报告,26,数据报告,PDF,文本,市场调研,2017.07-2017.07,5,汽车行业分析周报（7月19日-7月25日,925KB,28985
0元报告,15,数据报告,pdf,文本,市场调研,2017.06-2017.06,5,2017年6月广州汽车市场观察简报,796KB,20491
0元报告,143,数据报告,pdf,文本,市场调研,2011.01-2015.12,5,2017年 中国鲜花电商行业案例研究,1.8MB,25523
3.24元,0,数据包,Excel,文本,新闻资讯,2014.01-2014.12,5,手机政策新闻2014年,34KB,29984
0元报告,48,数据报告,jpg,图片,市场调研,2017.06-2017.06,5,2017年6月重点城市主流车型销售报告,1.4MB,20593
52.78元,0,数据包,Excel,文本,新闻资讯,2013.01-2013.12,5,旅游政策新闻2013年,77KB,23069
1553.34元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,旅游政策新闻2016年,14.3MB,28833
331.72元,0,数据包,Excel,文本,新闻资讯,2015.01-2015.12,5,手机政策新闻2015年,2.2MB,28773
1821.16元,0,数据包,Excel,文本,新闻资讯,2015.01-2015.12,5,旅游政策新闻2015年,15.2MB,25972
1.4元,0,数据包,Excel,文本,新闻资讯,2013.01-2013.12,5,航空政策新闻2013年,20KB,27044
488.6元,0,数据包,Excel,文本,新闻资讯,2015.01-2015.12,5,航空政策新闻2015年,3.1MB,21151
13.34元,0,数据包,Excel,文本,新闻资讯,2014.01-2014.12,5,旅游政策新闻2014年,192KB,21739
9.36元,0,数据包,Excel,文本,新闻资讯,2014.01-2014.12,5,航空政策新闻2014年,89KB,24576
267.92元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,手机政策新闻2016年,1.9MB,23389
533.04元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,航空政策新闻2016年,3.7MB,26181
5579.88元,0,数据包,Excel,文本,新闻资讯,2015.01-2015.12,5,家具行业新闻2015年,133.8MB,29143
5395.16元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,家具行业新闻2016年,130.1MB,24753
230.53元,0,数据包,Excel,文本,新闻资讯,2014.01-2014.12,5,家具行业新闻2014年,5.0MB,21179
4479.46元,0,数据包,Excel,文本,新闻资讯,2015.01-2015.12,5,奶粉政策新闻2015年,42.0MB,26103
260.38元,0,数据包,Excel,文本,新闻资讯,2014.01-2014.12,5,奶粉政策新闻2014年,1.5MB,24891
119.42元,0,数据包,Excel,文本,新闻资讯,2013.01-2013.12,5,家具行业新闻2013年,2.4MB,22100
512.48元,0,数据包,Excel,文本,新闻资讯,2013.01-2013.12,5,奶粉政策新闻2013年,900KB,25920
4007.54元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,奶粉政策新闻2016年,42.5MB,25783
4567.71元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,制酒行业新闻2016年,70.0MB,22509
2.6元,0,数据包,Excel,文本,新闻资讯,2013.01-2013.12,5,家具政策新闻2013年,42KB,21655
4418.89元,0,数据包,Excel,文本,新闻资讯,2015.01-2015.12,5,制酒行业新闻2015年,70.1MB,20474
463.6元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,医药政策新闻2016年,3.9MB,26637
37.86元,0,数据包,Excel,文本,新闻资讯,2014.01-2014.12,5,医药政策新闻2014年,167KB,23577
33.08元,0,数据包,Excel,文本,新闻资讯,2013.01-2013.12,5,医药政策新闻2013年,97KB,30259
865.98元,0,数据包,Excel,文本,新闻资讯,2015.01-2015.12,5,医药政策新闻2015年,4.1MB,20815
8.3元,0,数据包,Excel,文本,新闻资讯,2014.01-2014.12,5,家具政策新闻2014年,111KB,26058
739.04元,0,数据包,Excel,文本,新闻资讯,2016.01-2016.12,5,家具政策新闻2016年,8.2MB,28287
50.0元,0,数据包,excel,文本,资质备案,2017.05-2017.05,5,第三方支付牌照,155KB,24327
0元报告,172,数据报告,jpg,图片,京东数据报告,2017.05-2017.05,5,中国电商大促新趋势报告,3.4MB,24248
0元报告,125,数据报告,pdf,文本,市场调研,2011.01-2016.12,5,2017年中国网络游戏行业研究报告,8.9MB,26066
0元报告,269,数据报告,pdf,文本,市场调研,2011.01-2017.01,5,2017年中国共享单车行业研究报告,3.3MB,29148
0元报告,130,数据报告,pdf,文本,市场调研,2014.01-2017.01,5,2017年中国泛娱乐直播平台发展盘点报告,2.4MB,21383
0元报告,171,数据报告,pdf,文本,经营管理,2011.01-2016.12,5,2017年中国企业内容管理行业研究报告,1.8MB,22477
0元报告,218,数据报告,pdf,文本,市场调研,2009.01-2017.05,5,2017年中国在线旅游度假行业研究报告,8.3MB,27382
0元报告,80,数据报告,pdf,文本,市场调研,2006.01-2016.12,5,2017年中国在线少儿英语行业研究报告,2.0MB,26268
0元报告,99,数据报告,pdf,文本,市场调研,1995.01-2017.01,5,2017年中国商业健康险行业研究报告,2.0MB,26814
0元报告,133,数据报告,jpg,文本,京东数据报告,2017.03-2017.03,5,2017学生用品消费数据报告,3.0MB,28680
0元报告,36,数据报告,pdf,文本,市场调研,2014.01-2016.05,5,2016年中国出海移动应用发展盘点报告,2.6MB,20236
0元报告,70,数据报告,pdf,文本,市场调研,2011.01-2016.12,5,2016年中国暑期亲子游白皮书,1.9MB,27549
0元报告,233,数据报告,jpg,文本,京东数据报告,2017.04-2017.04,5,2017“00”后的网购数据报告,1.2MB,25616
0元报告,394,数据报告,jpg,文本,京东数据报告,2017.03-2017.03,5,2017女性电商购物数据报告,1.9MB,29620
0元报告,134,数据报告,jpg,文本,京东数据报告,2017.04-2017.04,5,2017网购图书用户数据报告,3.2MB,25305
0元报告,148,数据报告,pdf,文本,市场调研,2013.01-2017.01,5,夜明前——2017年中国金融科技发展报告,2.9MB,22681
0元报告,137,数据报告,jpg,文本,京东数据报告,2017.04-2017.04,5,2017春季消费数据报告,1.9MB,28356
0元报告,127,数据报告,jpg,图片,京东数据报告,2017.06-2017.06,5,2017互联网+中国品牌创新发展报告,3.2MB,27019
0元报告,173,数据报告,jpg,文本,电子商务,2017.02-2017.02,5,2016春节期间用户消费数据报告,1.9MB,28030
0元报告,102,数据报告,pdf,文本,市场调研,2007.01-2016.12,5,2017年中国第三方移动支付行业研究报告,1.7MB,21011
0元报告,342,数据报告,pdf,文本,市场调研,2012.01-2016.12,5,2017年中国移动电商行业研究报告,1.7MB,24393
0元报告,81,数据报告,pdf,文本,市场调研,1990.01-2016.12,5,润物有声：数字化全面浸润商业生活,10.4MB,21328
0元报告,47,数据报告,pdf,文本,市场调研,2015.04-2016.01,5,2016年中国IM云服务行业白皮书,1.3MB,25485
