trade,price,size,time,tag,name,type,evaluation,browse,file_type,data_format
0,1000.0元,73KB,2017.01-2017.10,位置地图,【丽水市】卫生社保门店位置数据,数据包,5,29890,文本,xls
0,2000.0元,436KB,2017.01-2017.10,位置地图,【杭州市】卫生社保门店位置数据,数据包,5,28233,文本,xls
0,1200.0元,144KB,2017.01-2017.10,位置地图,【嘉兴市】卫生社保门店位置数据,数据包,5,22691,文本,xls
0,1200.0元,105KB,2017.01-2017.10,位置地图,【湖州市】卫生社保门店位置数据,数据包,5,29401,文本,xls
0,1200.0元,5KB,2017.01-2017.10,位置地图,【绍兴市】农林牧渔业位置数据,数据包,5,27547,文本,xls
0,600.0元,1KB,2017.01-2017.10,位置地图,【舟山市】农林牧渔业位置数据,数据包,5,26718,文本,xls
0,1000.0元,5KB,2017.01-2017.10,位置地图,【台州市】农林牧渔业位置数据,数据包,5,23666,文本,xls
0,1000.0元,5KB,2017.01-2017.10,位置地图,【温州市】农林牧渔业位置数据,数据包,5,24085,文本,xls
0,1000.0元,87KB,2017.01-2017.10,位置地图,【衢州市】卫生社保门店位置数据,数据包,5,29049,文本,xls
0,2000.0元,270KB,2017.01-2017.10,位置地图,【宁波市】卫生社保门店位置数据,数据包,5,22560,文本,xls
0,1200.0元,338KB,2017.01-2017.10,位置地图,【嘉兴市】运动休闲门店位置数据,数据包,5,25936,文本,xls
0,1200.0元,120KB,2017.01-2017.10,位置地图,【绍兴市】卫生社保门店位置数据,数据包,5,28079,文本,xls
0,1200.0元,236KB,2017.01-2017.10,位置地图,【湖州市】运动休闲门店位置数据,数据包,5,28589,文本,xls
0,1000.0元,192KB,2017.01-2017.10,位置地图,【台州市】卫生社保门店位置数据,数据包,5,27840,文本,xls
0,1800.0元,903KB,2017.01-2017.10,位置地图,【杭州市】运动休闲门店位置数据,数据包,5,29610,文本,xls
0,1000.0元,37KB,2017.01-2017.10,位置地图,【舟山市】卫生社保门店位置数据,数据包,5,24812,文本,xls
0,1275.0元,1.0MB,2016.11-2017.11,位置地图,全国汽车充电站位置数据,数据包,5,20286,文本,xlsx
0,483.0元,474KB,2016.11-2017.11,位置地图,全国证券营业厅位置数据,数据包,5,29025,文本,xlsx
0,706.0元,621KB,2016.11-2017.11,位置地图,全国报社位置数据,数据包,5,28152,文本,xlsx
0,170.0元,164KB,2016.11-2017.11,位置地图,全国出版社位置数据,数据包,5,26996,文本,xlsx
0,119.0元,126KB,2016.11-2017.11,位置地图,全国科技馆位置数据,数据包,5,23141,文本,xlsx
0,1299.0元,1.1MB,2016.11-2017.11,位置地图,全国会展中心位置数据,数据包,5,25941,文本,xlsx
0,258.0元,243KB,2016.11-2017.11,位置地图,全国迪厅位置数据,数据包,5,20909,文本,xlsx
0,403.0元,387KB,2016.12-2017.11,位置地图,全国夜总会位置数据,数据包,5,23383,文本,xlsx
0,84.0元,90KB,2016.11-2017.11,位置地图,全国电台广播位置数据,数据包,5,24850,文本,xlsx
0,1200.0元,301KB,2017.01-2017.10,位置地图,【舟山市】批发零售门店位置数据,数据包,5,28349,文本,xls
0,1800.0元,545KB,2017.01-2017.10,位置地图,【宁波市】教育文化门店位置数据,数据包,5,24829,文本,xls
0,1000.0元,461KB,2017.01-2017.10,位置地图,【金华市】住宿门店位置数据,数据包,5,25091,文本,xls
0,1200.0元,243KB,2017.01-2017.10,位置地图,【湖州市】住宿门店位置数据,数据包,5,20205,文本,xls
0,2800.0元,1.4MB,2017.01-2017.10,位置地图,【温州市】餐饮门店位置数据,数据包,5,29187,文本,xls
0,1000.0元,323KB,2017.01-2017.10,位置地图,【温州市】卫生社保门店位置数据,数据包,5,26548,文本,xls
0,1600.0元,544KB,2017.01-2017.10,位置地图,【宁波市】运动休闲门店位置数据,数据包,5,20289,文本,xls
0,1000.0元,98KB,2017.01-2017.10,位置地图,【衢州市】运动休闲门店位置数据,数据包,5,21567,文本,xls
0,1000.0元,374KB,2017.01-2017.10,位置地图,【金华市】运动休闲门店位置数据,数据包,5,21487,文本,xls
0,1000.0元,110KB,2017.01-2017.10,位置地图,【丽水市】运动休闲门店位置数据,数据包,5,24457,文本,xls
0,1200.0元,261KB,2017.01-2017.10,位置地图,【绍兴市】运动休闲门店位置数据,数据包,5,28385,文本,xls
0,1000.0元,80KB,2017.01-2017.10,位置地图,【舟山市】运动休闲门店位置数据,数据包,5,28655,文本,xls
0,1200.0元,522KB,2017.01-2017.10,位置地图,【金华市】汽车销售及服务门店位置数据,数据包,5,25806,文本,xls
0,1000.0元,259KB,2017.01-2017.10,位置地图,【台州市】运动休闲门店位置数据,数据包,5,29229,文本,xls
0,1000.0元,382KB,2017.01-2017.10,位置地图,【温州市】运动休闲门店位置数据,数据包,5,22217,文本,xls
0,1200.0元,281KB,2017.01-2017.10,位置地图,【嘉兴市】汽车销售及服务门店位置数据,数据包,5,24032,文本,xls
0,1800.0元,614KB,2017.01-2017.10,位置地图,【杭州市】汽车销售及服务门店位置数据,数据包,5,29776,文本,xls
0,1200.0元,174KB,2017.01-2017.10,位置地图,【湖州市】汽车销售及服务门店位置数据,数据包,5,20883,文本,xls
0,1200.0元,85KB,2017.01-2017.10,位置地图,【丽水市】汽车销售及服务门店位置数据,数据包,5,25975,文本,xls
0,1200.0元,135KB,2017.01-2017.10,位置地图,【衢州市】汽车销售及服务门店位置数据,数据包,5,27786,文本,xls
0,1200.0元,256KB,2017.01-2017.10,位置地图,【绍兴市】汽车销售及服务门店位置数据,数据包,5,21315,文本,xls
0,1200.0元,27KB,2017.01-2017.10,位置地图,【舟山市】汽车销售及服务门店位置数据,数据包,5,20531,文本,xls
0,1500.0元,426KB,2017.01-2017.10,位置地图,【宁波市】汽车销售及服务门店位置数据,数据包,5,27454,文本,xls
0,1200.0元,923KB,2017.01-2017.10,位置地图,【衢州市】批发零售门店位置数据,数据包,5,28387,文本,xls
0,1200.0元,479KB,2017.01-2017.10,位置地图,【温州市】教育文化门店位置数据,数据包,5,26783,文本,xls
0,1300.0元,2.1MB,2017.01-2017.10,位置地图,【绍兴市】批发零售门店位置数据,数据包,5,27523,文本,xls
0,1500.0元,260KB,2017.01-2017.10,位置地图,【绍兴市】教育文化门店位置数据,数据包,5,26499,文本,xls
0,1000.0元,323KB,2017.01-2017.10,位置地图,【台州市】教育文化门店位置数据,数据包,5,22036,文本,xls
0,1000.0元,278KB,2017.01-2017.10,位置地图,【金华市】商业设施商务服务门店位置数据,数据包,5,27436,文本,xls
0,1000.0元,48KB,2017.01-2017.10,位置地图,【舟山市】教育文化门店位置数据,数据包,5,22648,文本,xls
0,1000.0元,67KB,2017.01-2017.10,位置地图,【丽水市】商业设施商务服务门店位置数据,数据包,5,28535,文本,xls
0,1300.0元,1.0MB,2017.01-2017.10,位置地图,【台州市】公司企业位置数据,数据包,5,27207,文本,xls
0,1800.0元,716KB,2017.01-2017.10,位置地图,【杭州市】商业设施商务服务门店位置数据,数据包,5,21594,文本,xls
0,1200.0元,222KB,2017.01-2017.10,位置地图,【嘉兴市】商业设施商务服务门店位置数据,数据包,5,23482,文本,xls
0,1200.0元,110KB,2017.01-2017.10,位置地图,【湖州市】商业设施商务服务门店位置数据,数据包,5,26576,文本,xls
0,1300.0元,1.3MB,2017.01-2017.10,位置地图,【温州市】公司企业位置数据,数据包,5,21752,文本,xls
0,800.0元,73KB,2017.01-2017.10,位置地图,【衢州市】商业设施商务服务门店位置数据,数据包,5,20232,文本,xls
0,1000.0元,193KB,2017.01-2017.10,位置地图,【台州市】商业设施商务服务门店位置数据,数据包,5,28653,文本,xls
0,1000.0元,167KB,2017.01-2017.10,位置地图,【舟山市】公司企业位置数据,数据包,5,22550,文本,xls
0,1000.0元,162KB,2017.01-2017.10,位置地图,【绍兴市】商业设施商务服务门店位置数据,数据包,5,27215,文本,xls
0,1000.0元,223KB,2017.01-2017.10,位置地图,【温州市】商业设施商务服务门店位置数据,数据包,5,28292,文本,xls
0,1800.0元,318KB,2017.01-2017.10,位置地图,【宁波市】商业设施商务服务门店位置数据,数据包,5,20264,文本,xls
0,1000.0元,46KB,2017.01-2017.10,位置地图,【舟山市】商业设施商务服务门店位置数据,数据包,5,27543,文本,xls
0,1000.0元,386KB,2017.01-2017.10,位置地图,【衢州市】公司企业位置数据,数据包,5,24623,文本,xls
0,1000.0元,1.6MB,2017.01-2017.10,位置地图,【金华市】公司企业位置数据,数据包,5,28436,文本,xls
0,1300.0元,1.6MB,2017.01-2017.10,位置地图,【嘉兴市】公司企业位置数据,数据包,5,27608,文本,xls
0,2600.0元,1.2MB,2017.01-2017.10,位置地图,【杭州市】住宿门店位置数据,数据包,5,28311,文本,xls
0,1000.0元,150KB,2017.01-2017.10,位置地图,【丽水市】住宿门店位置数据,数据包,5,26396,文本,xls
0,1200.0元,333KB,2017.01-2017.10,位置地图,【绍兴市】住宿门店位置数据,数据包,5,26820,文本,xls
0,1000.0元,61KB,2017.01-2017.10,位置地图,【舟山市】母婴用品店铺位置数据,数据包,5,26480,文本,xls
0,2600.0元,723KB,2017.01-2017.10,位置地图,【宁波市】住宿门店位置数据,数据包,5,28324,文本,xls
1,28.0元,42KB,2017.11-2017.11,位置地图,全国5A级旅游景点位置数据,数据包,5,30208,文本,xlsx
0,229.0元,227KB,2017.11-2017.11,位置地图,全国4A级旅游景区位置数据,数据包,5,23293,文本,xlsx
1,39.0元,46KB,2017.10-2017.11,位置地图,全国全季酒店位置数据,数据包,5,28541,文本,xlsx
0,1200.0元,409KB,2017.01-2017.10,位置地图,【绍兴市】母婴用品店铺位置数据,数据包,5,22845,文本,xls
0,41.0元,49KB,2017.05-2017.11,位置地图,全国开元酒店位置数据,数据包,5,23182,文本,xlsx
0,118.0元,125KB,2017.05-2017.11,位置地图,全国锦江之星位置数据,数据包,5,21845,文本,xlsx
0,1000.0元,308KB,2017.01-2017.10,位置地图,【台州市】住宿门店位置数据,数据包,5,28004,文本,xls
0,264.0元,260KB,2016.05-2017.10,位置地图,全国汉庭酒店位置数据,数据包,5,29404,文本,xlsx
0,57.0元,66KB,2017.09-2017.11,位置地图,全国布丁连锁酒店位置数据,数据包,5,29775,文本,xlsx
0,1000.0元,152KB,2017.01-2017.10,位置地图,【舟山市】住宿门店位置数据,数据包,5,25919,文本,xls
0,83.0元,91KB,2017.01-2017.11,位置地图,全国维也纳酒店位置数据,数据包,5,28587,文本,xlsx
0,310.0元,320KB,2017.09-2017.11,位置地图,全国7天连锁酒店位置数据,数据包,5,26707,文本,xlsx
0,1000.0元,501KB,2017.01-2017.10,位置地图,【温州市】住宿门店位置数据,数据包,5,29058,文本,xls
0,610.0元,536KB,2016.10-2017.11,位置地图,全国中国太平洋保险位置数据,数据包,5,29240,文本,xlsx
0,1116.0元,943KB,2016.10-2017.11,位置地图,全国中国人寿保险位置数据,数据包,5,25216,文本,xlsx
0,1200.0元,2.3MB,2017.01-2017.10,位置地图,【台州市】批发零售门店位置数据,数据包,5,25591,文本,xls
0,194.0元,199KB,2017.10-2017.11,位置地图,全国格林豪泰酒店位置数据,数据包,5,20830,文本,xlsx
0,357.0元,359KB,2017.08-2017.11,位置地图,全国如家快捷酒店位置数据,数据包,5,26904,文本,xlsx
0,1500.0元,3.6MB,2017.01-2017.10,位置地图,【宁波市】批发零售门店位置数据,数据包,5,24341,文本,xls
0,1200.0元,1.6MB,2017.01-2017.10,位置地图,【湖州市】批发零售门店位置数据,数据包,5,20702,文本,xls
0,1200.0元,4.0MB,2017.01-2017.10,位置地图,【金华市】批发零售门店位置数据,数据包,5,21446,文本,xls
0,1200.0元,858KB,2017.01-2017.10,位置地图,【丽水市】批发零售门店位置数据,数据包,5,26063,文本,xls
0,1000.0元,494KB,2017.01-2017.10,位置地图,【金华市】教育文化门店位置数据,数据包,5,30028,文本,xls
0,1000.0元,119KB,2017.01-2017.10,位置地图,【衢州市】教育文化门店位置数据,数据包,5,26997,文本,xls
0,1200.0元,278KB,2017.01-2017.10,位置地图,【嘉兴市】教育文化门店位置数据,数据包,5,26338,文本,xls
0,1200.0元,346KB,2017.01-2017.10,位置地图,【温州市】汽车销售及服务门店位置数据,数据包,5,21961,文本,xls
0,1900.0元,929KB,2017.01-2017.10,位置地图,【杭州市】教育文化门店位置数据,数据包,5,24955,文本,xls
0,1200.0元,274KB,2017.01-2017.10,位置地图,【台州市】汽车销售及服务门店位置数据,数据包,5,25025,文本,xls
0,1200.0元,157KB,2017.01-2017.10,位置地图,【湖州市】教育文化门店位置数据,数据包,5,27984,文本,xls
0,1000.0元,258KB,2017.01-2017.10,位置地图,【丽水市】公司企业位置数据,数据包,5,23979,文本,xls
0,1000.0元,110KB,2017.01-2017.10,位置地图,【丽水市】教育文化门店位置数据,数据包,5,22500,文本,xls
0,2600.0元,3.4MB,2017.01-2017.10,位置地图,【杭州市】公司企业位置数据,数据包,5,25701,文本,xls
0,2200.0元,2.9MB,2017.01-2017.10,位置地图,【宁波市】公司企业位置数据,数据包,5,26482,文本,xls
0,1200.0元,691KB,2017.01-2017.10,位置地图,【嘉兴市】母婴用品店铺位置数据,数据包,5,24845,文本,xls
0,1300.0元,778KB,2017.01-2017.10,位置地图,【湖州市】公司企业位置数据,数据包,5,21278,文本,xls
0,1000.0元,340KB,2017.01-2017.10,位置地图,【金华市】金融保险门店位置数据,数据包,5,25715,文本,xls
0,1000.0元,150KB,2017.01-2017.10,位置地图,【衢州市】住宿门店位置数据,数据包,5,25129,文本,xls
0,1200.0元,643KB,2017.01-2017.10,位置地图,【金华市】母婴用品店铺位置数据,数据包,5,23400,文本,xls
0,2800.0元,867KB,2017.01-2017.10,位置地图,【宁波市】母婴用品店铺位置数据,数据包,5,22634,文本,xls
0,1000.0元,171KB,2017.01-2017.10,位置地图,【衢州市】母婴用品店铺位置数据,数据包,5,23164,文本,xls
0,2800.0元,1.2MB,2017.01-2017.10,位置地图,【杭州市】母婴用品店铺位置数据,数据包,5,24037,文本,xls
0,1000.0元,217KB,2017.01-2017.10,位置地图,【丽水市】母婴用品店铺位置数据,数据包,5,24309,文本,xls
0,1200.0元,332KB,2017.10-2017.10,位置地图,【湖州市】母婴用品店铺位置数据,数据包,5,29473,文本,xls
0,1200.0元,1.2MB,2017.01-2017.10,位置地图,【温州市】母婴用品店铺位置数据,数据包,5,21520,文本,xls
0,1200.0元,427KB,2017.01-2017.10,位置地图,【嘉兴市】住宿门店位置数据,数据包,5,23547,文本,xls
0,175.0元,178KB,2016.10-2017.11,位置地图,全国招商银行位置数据,数据包,5,28331,文本,xlsx
0,1128.0元,1005KB,2016.10-2017.11,位置地图,全国中国银行位置数据,数据包,5,22407,文本,xlsx
0,1215.0元,1021KB,2016.10-2017.11,位置地图,全国中国人民保险公司位置数据,数据包,5,21633,文本,xlsx
0,504.0元,468KB,2016.10-2017.11,位置地图,全国中国平安保险位置数据,数据包,5,29390,文本,xlsx
0,142.0元,139KB,2016.10-2017.11,位置地图,全国新华人寿保险位置数据,数据包,5,26816,文本,xlsx
0,221.0元,209KB,2016.10-2017.11,位置地图,全国泰康人寿保险位置数据,数据包,5,24736,文本,xlsx
0,200.0元,200KB,2016.10-2017.11,位置地图,全国兴业银行位置数据,数据包,5,28247,文本,xlsx
0,151.0元,154KB,2015.10-2016.10,位置地图,全国中信银行位置数据,数据包,5,21871,文本,xlsx
0,2583.0元,2.3MB,2016.10-2017.11,位置地图,全国农业银行位置数据,数据包,5,22688,文本,xlsx
0,78.0元,84KB,2016.10-2017.11,位置地图,全国广发银行位置数据,数据包,5,26148,文本,xlsx
0,244.0元,233KB,2016.10-2017.11,位置地图,全国中国民生银行位置数据,数据包,5,25039,文本,xlsx
0,1612.0元,1.4MB,2015.10-2016.10,位置地图,全国中国建设银行位置数据,数据包,5,22212,文本,xlsx
0,92.0元,99KB,2016.10-2017.11,位置地图,全国华夏银行位置数据,数据包,5,23059,文本,xlsx
0,1812.0元,1.6MB,2016.10-2017.11,位置地图,全国工商银行位置数据,数据包,5,24403,文本,xlsx
0,335.0元,328KB,2016.10-2017.11,位置地图,全国交通银行位置数据,数据包,5,23064,文本,xlsx
1,97.0元,103KB,2016.10-2017.11,位置地图,全国中国平安银行位置数据,数据包,5,29650,文本,xlsx
0,261.0元,238KB,2016.11-2017.11,位置地图,全国杂志社位置数据,数据包,5,29602,文本,xlsx
0,1503.0元,1.3MB,2016.11-2017.11,位置地图,全国游戏厅位置数据,数据包,5,25865,文本,xlsx
0,801.0元,828KB,2015.11-2017.11,位置地图,全国青年旅舍位置数据,数据包,5,20603,文本,xlsx
0,2651.0元,2.3MB,2016.11-2017.11,位置地图,全国传媒机构位置数据,数据包,5,26638,文本,xlsx
0,969.0元,904KB,2016.11-2017.11,位置地图,全国采摘园位置数据,数据包,5,23389,文本,xlsx
0,499.0元,454KB,2016.11-2017.11,位置地图,全国电视台位置数据,数据包,5,21121,文本,xlsx
0,1206.0元,1.0MB,2016.11-2017.11,位置地图,全国农家乐位置数据,数据包,5,27515,文本,xlsx
0,419.0元,395KB,2016.12-2017.11,位置地图,全国剧场位置数据,数据包,5,26117,文本,xlsx
0,387.0元,361KB,2016.11-2017.11,位置地图,全国垂钓园位置数据,数据包,5,22943,文本,xlsx
0,2310.0元,2.2MB,2016.11-2017.11,位置地图,全国经济型连锁酒店位置数据,数据包,5,26082,文本,xlsx
0,219.0元,232KB,2016.11-2017.11,位置地图,全国水上活动中心位置数据,数据包,5,27088,文本,xlsx
0,3825.0元,3.3MB,2016.11-2017.11,位置地图,全国台球厅位置数据,数据包,5,21966,文本,xlsx
0,1537.0元,1.4MB,2016.11-2017.11,位置地图,全国跆拳道场馆位置数据,数据包,5,25214,文本,xlsx
1,68.0元,80KB,2016.11-2017.11,位置地图,全国滑雪场位置数据,数据包,5,25805,文本,xlsx
0,243.0元,236KB,2016.11-2017.11,位置地图,全国溜冰场位置数据,数据包,5,24875,文本,xlsx
0,289.0元,275KB,2016.11-2017.11,位置地图,全国网球场位置数据,数据包,5,27211,文本,xlsx
0,44.0元,53KB,2016.11-2017.11,位置地图,全国保龄球馆位置数据,数据包,5,20489,文本,xlsx
0,1079.0元,1.0MB,2016.11-2017.11,位置地图,全国游泳馆位置数据,数据包,5,27924,文本,xlsx
0,389.0元,368KB,2016.11-2017.11,位置地图,全国乒乓球馆位置数据,数据包,5,29345,文本,xlsx
0,492.0元,476KB,2016.11-2017.11,位置地图,全国羽毛球场馆位置数据,数据包,5,26845,文本,xlsx
0,75.0元,89KB,2016.11-2017.11,位置地图,全国高尔夫球场位置数据,数据包,5,23449,文本,xlsx
0,514.0元,500KB,2016.11-2017.11,位置地图,全国五星级酒店位置数据,数据包,5,25128,文本,xlsx
0,287.0元,277KB,2016.11-2017.11,位置地图,全国足球场馆位置数据,数据包,5,23481,文本,xlsx
0,1313.0元,1.2MB,2016.11-2017.11,位置地图,全国四星级酒店位置数据,数据包,5,23075,文本,xlsx
1,346.0元,300KB,2016.11-2017.11,位置地图,全国公墓位置数据,数据包,5,25128,文本,xlsx
0,185.0元,189KB,2016.05-2017.04,位置地图,全国永和豆浆位置数据,数据包,5,24339,文本,XLSX
0,293.0元,279KB,2016.06-2017.03,位置地图,全国麦当劳位置数据,数据包,5,28478,文本,xlsx
0,1340.0元,1.2MB,2016.11-2017.11,位置地图,全国会计事务所位置数据,数据包,5,24732,文本,xlsx
0,921.0元,832KB,2016.11-2017.11,位置地图,全国评估事务所位置数据,数据包,5,28412,文本,xlsx
0,202.0元,209KB,2016.10-2017.05,位置地图,全国必胜客位置数据,数据包,5,28179,文本,XLSX
1,330.0元,290KB,2016.11-2017.11,位置地图,全国陵园位置数据,数据包,5,25181,文本,xlsx
0,327.0元,309KB,2016.10-2017.10,位置地图,全国中国铁通位置数据,数据包,5,25722,文本,xlsx
0,172.0元,176KB,2016.11-2017.11,位置地图,全国专利事务所位置数据,数据包,5,23979,文本,xlsx
0,1198.0元,1.1MB,2016.11-2017.11,位置地图,全国浙江菜系餐馆位置数据,数据包,5,29868,文本,xlsx
0,113.0元,134KB,2016.11-2017.11,位置地图,全国福特汽车特约维修点位置数据,数据包,5,23498,文本,xlsx
0,320.0元,214KB,2016.10-2017.10,位置地图,全国残障/无障碍洗手间位置数据,数据包,5,21457,文本,xlsx
0,545.0元,537KB,2016.10-2017.11,位置地图,全国台湾菜品餐馆位置数据,数据包,5,24720,文本,xlsx
0,382.0元,320KB,2016.11-2017.11,位置地图,全国牧场企业基地位置数据,数据包,5,30101,文本,xlsx
0,1000.0元,647KB,2017.01-2017.10,位置地图,【台州市】母婴用品店铺位置数据,数据包,5,21742,文本,xls
0,136.0元,139KB,2016.10-2017.11,位置地图,全国长安汽车维修点位置数据,数据包,5,28577,文本,xlsx
0,2011.0元,1.4MB,2016.11-2017.10,产业经济,全国林场企业基地位置数据,数据包,5,28311,文本,xlsx
0,146.0元,167KB,2016.11-2017.10,位置地图,全国通用汽车特约维修点位置数据,数据包,5,24560,文本,xlsx
0,115.0元,130KB,2016.11-2017.11,位置地图,全国现代汽车特约维修点位置数据,数据包,5,25767,文本,xlsx
0,1397.0元,1.1MB,2016.11-2017.10,位置地图,全国农场企业基地位置数据,数据包,5,24095,文本,xlsx
0,405.0元,411KB,2016.11-2017.11,位置地图,全国大众汽车特约维修点位置数据,数据包,5,25848,文本,xlsx
0,153.0元,161KB,2016.11-2017.11,位置地图,全国奥迪汽车特约维修点位置数据,数据包,5,23811,文本,xlsx
0,105.0元,121KB,2016.11-2017.11,位置地图,全国标致雪铁龙汽车特约维修点,数据包,5,24910,文本,xlsx
0,119.0元,114KB,2016.11-2017.10,位置地图,全国上海华联超市位置数据,数据包,5,21290,文本,xlsx
0,109.0元,108KB,2016.10-2017.10,位置地图,全国7-ELEVEn便利店位置数据,数据包,5,22500,文本,xlsx
0,290.0元,281KB,2016.10-2017.10,位置地图,全国屈臣氏店铺位置数据,数据包,5,20919,文本,xlsx
0,370.0元,359KB,2016.10-2017.10,位置地图,全国水果企业种植基地位置数据,数据包,5,29027,文本,xlsx
0,194.0元,194KB,2016.10-2017.10,位置地图,全国华润万家商场位置数据,数据包,5,29061,文本,xlsx
0,174.0元,176KB,2016.11-2017.10,产业经济,全国家禽养殖企业基地位置数据,数据包,5,21371,文本,xlsx
0,129.0元,131KB,2016.10-2017.10,位置地图,全国渔场企业基地位置数据,数据包,5,23958,文本,xlsx
0,205.0元,212KB,2016.10-2017.11,产业经济,全国蔬菜企业生产基地位置数据,数据包,5,22374,文本,xlsx
0,711.0元,599KB,2016.11-2017.10,位置地图,全国品牌皮具店位置数据,数据包,5,29069,文本,xlsx
0,1065.0元,959KB,2016.10-2017.10,位置地图,全国典当行位置数据,数据包,5,20739,文本,xlsx
1,1940.0元,1.7MB,2016.11-2017.10,位置地图,全国宠物市场位置数据,数据包,5,29525,文本,xlsx
0,565.0元,503KB,2016.10-2017.11,位置地图,全国花卉苗圃企业基地位置数据,数据包,5,23164,文本,xlsx
0,164.0元,178KB,2016.10-2017.10,位置地图,全国国美电器商场位置数据,数据包,5,26951,文本,xlsx
0,238.0元,231KB,2016.10-2017.10,位置地图,全国拍卖行位置数据,数据包,5,28479,文本,xlsx
0,324.0元,261KB,2016.10-2017.10,位置地图,全国品牌箱包店位置数据,数据包,5,27796,文本,xlsx
0,932.0元,823KB,2016.10-2017.10,位置地图,全国花鸟鱼虫市场位置数据,数据包,5,27191,文本,xlsx
0,1249.0元,941KB,2016.11-2017.10,位置地图,全国紧急避难所位置数据,数据包,5,27490,文本,xlsx
0,302.0元,307KB,2016.10-2017.10,位置地图,全国苏宁易购商场位置数据,数据包,5,29494,文本,xlsx
1,1844.0元,1.7MB,2016.10-2017.10,位置地图,全国宠物用品店位置数据,数据包,5,22809,文本,xlsx
0,2638.0元,2.3MB,2016.10-2017.10,位置地图,全国东北菜餐馆位置数据,数据包,5,28405,文本,xlsx
0,430.0元,381KB,2016.10-2017.10,位置地图,全国阿迪达斯专卖店位置数据,数据包,5,21166,文本,xlsx
66,0元数据,17.4MB,2014.05-2014.12,环境质量,全国空气质量数据2014年城市数据,数据包,5,26319,文本,.csv
82,0元数据,52.2MB,2015.01-2015.12,环境质量,全国空气质量数据2015年城市数据,数据包,5,28999,文本,csv
0,65.0元,73KB,2016.11-2017.11,位置地图,全国奥迪汽车特约销售点位置数据,数据包,5,29254,文本,xlsx
111,0元数据,51.8MB,2016.01-2016.12,环境质量,全国空气质量数据2016年城市数据,数据包,5,23843,文本,csv
0,116.0元,125KB,2016.11-2017.10,位置地图,全国本田汽车特约销售点位置数据,数据包,5,25861,文本,xlsx
0,233.0元,213KB,2016.11-2017.10,位置地图,全国殡仪馆位置数据,数据包,5,24557,文本,xlsx
0,585.0元,502KB,2016.11-2017.11,位置地图,全国自来水公司营业厅位置数据,数据包,5,22220,文本,xlsx
0,51.0元,62KB,2016.11-2017.11,位置地图,全国宝马汽车特约销售点位置数据,数据包,5,21896,文本,xlsx
0,274.0元,276KB,2016.11-2017.11,位置地图,全国大众汽车特约销售点位置数据,数据包,5,30067,文本,xlsx
0,424.0元,406KB,2016.10-2017.11,位置地图,全国东风汽车特约销售点位置数据,数据包,5,25161,文本,xlsx
0,149.0元,160KB,2016.10-2017.10,位置地图,全国丰田汽车特约销售点位置数据,数据包,5,27826,文本,xlsx
0,101.0元,112KB,2016.11-2017.11,位置地图,全国北京汽车销售点位置数据,数据包,5,26273,文本,xlsx
0,160.0元,164KB,2016.10-2017.11,位置地图,全标致雪铁龙汽车特约销售点位置数据,数据包,5,22155,文本,xlsx
0,200.0元,198KB,2016.11-2017.11,位置地图,全国江淮汽车销售点位置数据,数据包,5,21255,文本,xlsx
0,192.0元,203KB,2016.10-2017.11,位置地图,全国福特汽车特约销售点位置数据,数据包,5,21053,文本,xlsx
0,225.0元,229KB,2016.10-2017.11,位置地图,全国吉利汽车特约销售点位置数据,数据包,5,24555,文本,xlsx
0,149.0元,152KB,2016.10-2017.10,位置地图,全国起亚汽车特约销售点位置数据,数据包,5,26382,文本,xlsx
0,196.0元,204KB,2016.10-2017.11,位置地图,全国日产汽车特约销售点位置数据,数据包,5,28565,文本,xlsx
0,205.0元,209KB,2016.10-2017.10,位置地图,全国奇瑞汽车特约销售点位置数据,数据包,5,23144,文本,xlsx
0,67.0元,76KB,2016.10-2017.10,位置地图,全国三菱汽车特约销售点位置数据,数据包,5,22640,文本,xlsx
0,39.0元,48KB,2016.10-2017.10,位置地图,全国荣威汽车特约销售点位置数据,数据包,5,22330,文本,xlsx
0,1093.0元,1.0MB,2016.10-2017.11,位置地图,全国茶餐厅位置数据,数据包,5,30049,文本,xlsx
0,32.0元,41KB,2016.11-2017.10,位置地图,全国太平洋咖啡厅位置数据,数据包,5,26119,文本,xlsx
0,47.0元,57KB,2016.10-2017.11,位置地图,全国巴西菜餐厅位置数据,数据包,5,23734,文本,xlsx
0,547.0元,516KB,2016.10-2017.11,位置地图,全国长安汽车特约销售点位置数据,数据包,5,22579,文本,xlsx
0,97.0元,103KB,2016.11-2017.11,位置地图,全国长城汽车特约销售点位置数据,数据包,5,24731,文本,xlsx
0,155.0元,161KB,2016.10-2017.11,位置地图,全国现代汽车特约销售点位置数据,数据包,5,20971,文本,xlsx
0,53.0元,59KB,2016.11-2017.11,位置地图,全国一汽解放汽车销售点位置数据,数据包,5,28992,文本,xlsx
0,422.0元,398KB,2016.11-2017.11,位置地图,全国通用汽车特约销售点位置数据,数据包,5,22098,文本,xlsx
0,1392.0元,1.3MB,2016.10-2017.11,位置地图,全国广东粤菜餐馆位置数据,数据包,5,30039,文本,xlsx
0,1296.0元,1.2MB,2016.10-2017.10,位置地图,全国北京菜餐馆位置数据,数据包,5,21037,文本,xlsx
0,884.0元,756KB,2016.10-2017.11,位置地图,全国福建菜餐馆位置数据,数据包,5,26262,文本,xlsx
